"","id","sent_time","day","email_id","open_time","predicted_values","residual_values"
"946",1359,1150,4,285,1114,956.935336145819,157.064663854181
"947",688,654,2,130,1147,929.79055919861,217.20944080139
"948",2076,881,5,66,1040,919.367748682951,120.632251317049
"949",1065,1150,4,311,1433,958.176316055047,474.823683944953
"950",560,654,2,29,795,924.969829551224,-129.969829551224
"951",1900,1131,3,298,695,964.06599266864,-269.06599266864
"952",1964,881,5,75,906,919.79731865153,-13.7973186515302
"953",1526,1131,3,101,1193,954.663183356413,238.336816643587
"954",1094,1150,4,237,575,954.644296313398,-379.644296313398
"955",1675,1131,3,333,22,965.736542546447,-943.736542546447
"956",2014,881,5,86,950,920.322348613127,29.6776513868734
"957",1080,1150,4,194,176,952.591906463521,-776.591906463521
"958",2271,881,5,72,642,919.654128662004,-277.654128662004
"959",1297,1150,4,76,739,946.959766875487,-207.959766875487
"960",812,654,2,130,1127,929.79055919861,197.20944080139
"961",2090,881,5,66,1107,919.367748682951,187.632251317049
"962",867,961,5,269,818,934.780424546242,-116.780424546242
"963",2237,881,5,230,752,927.195468110389,-175.195468110389
"964",2257,881,5,72,616,919.654128662004,-303.654128662004
"965",725,654,2,149,1277,930.697429132276,346.302570867724
"966",486,1090,3,37,830,948.675176711696,-118.675176711696
"967",733,654,2,130,1368,929.79055919861,438.20944080139
"968",14,696,3,102,762,923.58945511761,-161.58945511761
"969",459,1090,3,139,770,953.54363635559,-183.54363635559
"970",2008,881,5,75,949,919.79731865153,29.2026813484698
"971",2067,881,5,330,1030,931.968467761265,98.0315322387346
"972",859,961,5,269,1247,934.780424546242,312.219575453758
"973",2196,881,5,423,851,936.40735743658,-85.4073574365805
"974",700,654,2,130,1148,929.79055919861,218.20944080139
"975",730,654,2,130,1305,929.79055919861,375.20944080139
"976",724,654,2,257,1256,935.852268755223,320.147731244777
"977",1352,1150,4,307,604,957.985396069012,-353.985396069012
"978",1261,1150,4,311,1362,958.176316055047,403.823683944953
"979",104,1090,3,139,1167,953.54363635559,213.45636364441
"980",1033,1150,4,11,1333,943.857317102417,389.142682897583
"981",1930,881,5,243,890,927.815958065003,-37.8159580650028
"982",894,1150,4,289,1151,957.126256131854,193.873743868146
"983",98,1090,3,219,1162,957.362036076292,204.637963923708
"984",1610,1131,3,326,1262,965.402432570885,296.597567429115
"985",1102,1150,4,142,618,950.109946645065,-332.109946645065
"986",1931,881,5,230,890,927.195468110389,-37.1954681103888
"987",103,1090,3,194,1167,956.168786163572,210.831213836428
"988",2295,881,5,209,1097,926.193138183705,170.806861816295
"989",33,1014,3,102,1075,946.340314241355,128.659685758645
"990",1773,1131,3,320,846,965.116052591833,-119.116052591833
"991",2254,881,5,66,576,919.367748682951,-343.367748682951
"992",65,1090,3,214,1154,957.123386093748,196.876613906252
"993",974,1150,4,52,1194,945.814246959276,248.185753040724
"994",829,1090,3,2,1239,947.00462683389,291.99537316611
"995",935,1150,4,130,1168,949.53718668696,218.46281331304
"996",1822,1131,3,2,952,949.937913702045,2.06208629795462
"997",2230,881,5,206,701,926.049948194178,-225.049948194178
"998",1881,1131,3,2,604,949.937913702045,-345.937913702045
"999",1859,1131,3,211,1004,959.913482972377,44.0865170276227
"1000",2215,881,5,86,1146,920.322348613127,225.677651386873
"1001",1016,1150,4,11,1294,943.857317102417,350.142682897583
"1002",858,961,5,269,1247,934.780424546242,312.219575453758
"1003",138,1090,3,214,1208,957.123386093748,250.876613906252
"1004",516,654,2,136,717,930.076939177662,-213.076939177662
"1005",272,1090,3,202,952,956.550626135643,-4.55062613564264
"1006",2061,881,5,393,1019,934.975457541318,84.0245424586824
"1007",134,1138,3,86,1203,954.448038483833,248.551961516167
"1008",919,1150,4,247,1159,955.121596278486,203.878403721514
"1009",1868,1131,3,119,1,955.522323293571,-954.522323293571
"1010",1114,1150,4,167,642,951.303196557785,-309.303196557785
"1011",419,1090,3,139,128,953.54363635559,-825.54363635559
"1012",1915,881,5,261,884,928.675098002161,-44.6750980021605
"1013",1576,1131,3,323,1217,965.259242581359,251.740757418641
"1014",2273,881,5,224,696,926.909088131336,-230.909088131336
"1015",1208,1150,4,230,1105,954.310186337837,150.689813662163
"1016",270,1090,3,202,951,956.550626135643,-5.55062613564264
"1017",1755,1131,3,149,786,956.954223188834,-170.954223188834
"1018",1901,871,5,166,872,923.425312512326,-51.4253125123264
"1019",1138,1150,4,60,697,946.196086931347,-249.196086931347
"1020",2030,881,5,72,970,919.654128662004,50.3458713379961
"1021",2035,881,5,75,971,919.79731865153,51.2026813484698
"1022",69,1090,3,48,1156,949.200206673293,206.799793326707
"1023",1247,1150,4,299,939,957.603556096942,-18.6035560969415
"1024",2050,881,5,125,998,922.183818476968,75.8161815230315
"1025",2199,881,5,250,1169,928.150068040564,240.849931959436
"1026",499,1090,3,37,851,948.675176711696,-97.6751767116964
"1027",1344,1150,4,307,541,957.985396069012,-416.985396069012
"1028",1879,1131,3,340,1340,966.070652522008,373.929347477992
"1029",163,1138,3,12,1333,950.916018742184,382.083981257816
"1030",1940,881,5,66,892,919.367748682951,-27.3677486829513
"1031",2029,881,5,72,970,919.654128662004,50.3458713379961
"1032",977,1150,4,52,1195,945.814246959276,249.185753040724
"1033",399,1090,3,139,981,953.54363635559,27.4563636444096
"1034",482,1090,3,139,1119,953.54363635559,165.45636364441
"1035",310,1090,3,84,1402,950.918486547608,451.081513452392
"1036",1813,1131,3,13,715,950.462943663642,-235.462943663642
"1037",1089,1150,4,285,528,956.935336145819,-428.935336145819
"1038",2138,881,5,314,649,931.204787817125,-282.204787817125
"1039",872,961,5,269,822,934.780424546242,-112.780424546242
"1040",472,1090,3,139,812,953.54363635559,-141.54363635559
"1041",1666,1131,3,178,1423,958.338393087588,464.661606912412
"1042",355,1090,3,139,678,953.54363635559,-275.54363635559
"1043",716,654,2,257,1184,935.852268755223,248.147731244777
"1044",1228,1150,4,150,1407,950.491786617135,456.508213382865
"1045",1862,1131,3,333,1224,965.736542546447,258.263457453553
"1046",1207,1150,4,230,1101,954.310186337837,146.689813662163
"1047",117,1090,3,151,1179,954.116396313696,224.883603686304
"1048",1549,1131,3,61,1198,952.753983496063,245.246016503937
"1049",1690,1131,3,228,507,960.724892913026,-453.724892913026
"1050",2211,881,5,334,900,932.1593877473,-32.1593877473004
"1051",1979,881,5,84,916,920.226888620109,-4.22688862010908
"1052",1883,1131,3,2,63,949.937913702045,-886.937913702045
"1053",707,654,2,130,1150,929.79055919861,220.20944080139
"1054",311,1090,3,84,1412,950.918486547608,461.081513452392
"1055",1744,1131,3,149,783,956.954223188834,-173.954223188834
"1056",211,1090,3,48,698,949.200206673293,-251.200206673293
"1057",2312,881,5,214,741,926.431788166249,-185.431788166249
"1058",769,654,2,130,147,929.79055919861,-782.79055919861
"1059",1637,1131,3,149,1329,956.954223188834,372.045776811166
"1060",175,1138,3,85,1432,954.400308487324,477.599691512676
"1061",1579,1131,3,211,1221,959.913482972377,261.086517027623
"1062",1891,1131,3,2,1116,949.937913702045,166.062086297955
"1063",32,1014,3,102,1075,946.340314241355,128.659685758645
"1064",1774,1131,3,353,854,966.691142476622,-112.691142476622
"1065",798,1138,3,210,1035,960.36655805092,74.6334419490804
"1066",466,1090,3,139,804,953.54363635559,-149.54363635559
"1067",1802,1131,3,149,1228,956.954223188834,271.045776811166
"1068",261,1138,3,211,922,960.414288047428,-38.4142880474283
"1069",1683,1131,3,17,392,950.653863649677,-558.653863649677
"1070",1619,1131,3,219,1279,960.295322944447,318.704677055553
"1071",2097,881,5,300,1167,930.536567866002,236.463432133998
"1072",579,654,2,230,967,934.563558849486,32.4364411505138
"1073",438,1138,3,211,828,960.414288047428,-132.414288047428
"1074",1369,1150,4,232,1227,954.405646330854,272.594353669146
"1075",1099,1150,4,207,596,953.212396418135,-357.212396418135
"1076",1897,1131,3,2,1157,949.937913702045,207.062086297955
"1077",1038,1150,4,323,1348,958.749076013152,389.250923986848
"1078",360,1090,3,139,693,953.54363635559,-260.54363635559
"1079",1712,1131,3,333,649,965.736542546447,-316.736542546447
"1080",777,654,2,130,1105,929.79055919861,175.20944080139
"1081",1905,881,5,214,881,926.431788166249,-45.4317881662486
"1082",818,654,2,130,1132,929.79055919861,202.20944080139
"1083",1550,1131,3,87,1198,953.99496340529,244.00503659471
"1084",959,1150,4,211,1182,953.40331640417,228.59668359583
"1085",559,654,2,29,795,924.969829551224,-129.969829551224
"1086",1534,1131,3,157,1195,957.336063160904,237.663936839096
"1087",664,654,2,130,1144,929.79055919861,214.20944080139
"1088",874,961,5,269,845,934.780424546242,-89.780424546242
"1089",1976,881,5,285,915,929.820617918371,-14.8206179183709
"1090",665,654,2,130,1144,929.79055919861,214.20944080139
"1091",1714,1131,3,205,684,959.627102993325,-275.627102993325
"1092",423,1090,3,139,375,953.54363635559,-578.54363635559
"1093",26,784,3,102,846,929.885290346823,-83.8852903468228
"1094",1372,1150,4,26,773,944.573267050049,-171.573267050049
"1095",1323,1150,4,232,1164,954.405646330854,209.594353669146
"1096",1357,1150,4,307,713,957.985396069012,-244.985396069012
"1097",2100,881,5,369,1191,933.829937625107,257.170062374893
"1098",955,1150,4,11,1180,943.857317102417,236.142682897583
"1099",1202,1150,4,69,1038,946.625656899926,91.3743431000745
"1100",1919,881,5,446,886,937.505147356282,-51.5051473562821
"1101",238,1138,3,45,778,952.491108626973,-174.491108626973
"1102",1984,881,5,406,925,935.595947495932,-10.5959474959315
"1103",1304,1150,4,76,941,946.959766875487,-5.95976687548687
"1104",2197,881,5,423,1118,936.40735743658,181.592642563419
"1105",801,1090,3,190,1117,955.977866177537,161.022133822463
"1106",823,654,2,130,1147,929.79055919861,217.20944080139
"1107",1160,1150,4,307,775,957.985396069012,-182.985396069012
"1108",257,1138,3,211,854,960.414288047428,-106.414288047428
"1109",878,961,5,278,716,935.209994514821,-219.209994514821
"1110",235,1090,3,71,763,950.297996592994,-187.297996592994
"1111",1503,1131,3,358,1191,966.929792459166,224.070207540834
"1112",1266,1150,4,232,528,954.405646330854,-426.405646330854
"1113",1364,1150,4,229,613,954.262456341328,-341.262456341328
"1114",2293,881,5,66,920,919.367748682951,0.632251317048695
"1115",1240,1150,4,252,1025,955.36024626103,69.6397537389704
"1116",976,1150,4,52,1194,945.814246959276,248.185753040724
"1117",495,1090,3,37,851,948.675176711696,-97.6751767116964
"1118",1960,881,5,66,903,919.367748682951,-16.3677486829513
"1119",1305,1150,4,76,951,946.959766875487,4.04023312451313
"1120",2166,881,5,334,841,932.1593877473,-91.1593877473004
"1121",771,654,2,130,821,929.79055919861,-108.79055919861
"1122",1527,1131,3,250,1193,961.774952836219,231.225047163781
"1123",619,654,2,66,1190,926.735839422049,263.264160577951
"1124",671,654,2,130,1145,929.79055919861,215.20944080139
"1125",2000,881,5,66,945,919.367748682951,25.6322513170487
"1126",2156,881,5,86,754,920.322348613127,-166.322348613127
"1127",1001,1150,4,321,1236,958.653616020134,277.346383979866
"1128",1473,989,3,3,1050,939.826455033234,110.173544966766
"1129",1804,1150,4,252,1230,955.36024626103,274.63975373897
"1130",957,1150,4,230,1181,954.310186337837,226.689813662163
"1131",15,696,3,102,762,923.58945511761,-161.58945511761
"1132",1980,881,5,91,918,920.56099859567,-2.56099859567044
"1133",2191,881,5,250,670,928.150068040564,-258.150068040564
"1134",524,1090,3,100,728,951.682166491749,-223.682166491749
"1135",1216,1150,4,194,1139,952.591906463521,186.408093536479
"1136",1728,1131,3,149,779,956.954223188834,-177.954223188834
"1137",547,654,2,142,777,930.363319156715,-153.363319156715
"1138",247,1138,3,211,828,960.414288047428,-132.414288047428
"1139",1051,1150,4,60,1384,946.196086931347,437.803913068653
"1140",2236,881,5,230,752,927.195468110389,-175.195468110389
"1141",720,654,2,257,1249,935.852268755223,313.147731244777
"1142",1723,1131,3,149,757,956.954223188834,-199.954223188834
"1143",2332,881,5,321,853,931.538897792686,-78.5388977926865
"1144",497,1090,3,37,851,948.675176711696,-97.6751767116964
"1145",453,1090,3,100,1119,951.682166491749,167.317833508251
"1146",57,1090,3,28,1150,948.245606743117,201.754393256883
"1147",805,654,2,130,1122,929.79055919861,192.20944080139
"1148",263,1138,3,211,923,960.414288047428,-37.4142880474283
"1149",1796,1131,3,149,1081,956.954223188834,124.045776811166
"1150",1993,881,5,230,937,927.195468110389,9.80453188961118
"1151",1850,1131,3,332,1,965.688812549938,-964.688812549938
"1152",1810,1131,3,13,706,950.462943663642,-244.462943663642
"1153",1243,1150,4,286,643,956.983066142328,-313.983066142328
"1154",636,654,2,149,1415,930.697429132276,484.302570867724
"1155",2095,881,5,86,1142,920.322348613127,221.677651386873
"1156",598,654,2,149,1055,930.697429132276,124.302570867724
"1157",1886,1131,3,2,64,949.937913702045,-885.937913702045
"1158",627,654,2,149,1202,930.697429132276,271.302570867724
"1159",947,1150,4,246,1175,955.073866281977,219.926133718023
"1160",1098,1150,4,307,595,957.985396069012,-362.985396069012
"1161",1350,1150,4,307,587,957.985396069012,-370.985396069012
"1162",701,654,2,130,1148,929.79055919861,218.20944080139
"1163",1322,1150,4,149,985,950.444056620627,34.5559433793733
"1164",1235,1150,4,60,611,946.196086931347,-335.196086931347
"1165",851,961,5,290,1144,935.782754472926,208.217245527074
"1166",66,1090,3,189,1156,955.930136181029,200.069863818971
"1167",2099,881,5,369,1187,933.829937625107,253.170062374893
"1168",174,1090,3,84,1413,950.918486547608,462.081513452392
"1169",1987,881,5,66,929,919.367748682951,9.63225131704869
"1170",892,1150,4,76,1151,946.959766875487,204.040233124513
"1171",1037,1150,4,215,1342,953.594236390205,388.405763609795
"1172",1777,1131,3,102,870,954.710913352922,-84.7109133529219
"1173",2337,881,5,66,783,919.367748682951,-136.367748682951
"1174",2260,881,5,72,616,919.654128662004,-303.654128662004
"1175",786,654,2,253,1120,935.661348769188,184.338651230812
"1176",478,1090,3,2,904,947.00462683389,-43.0046268338896
"1177",553,654,2,255,787,935.756808762205,-148.756808762205
"1178",41,1014,3,102,1124,946.340314241355,177.659685758645
"1179",2303,881,5,66,842,919.367748682951,-77.3677486829513
"1180",1845,1131,3,232,1437,960.915812899061,476.084187100939
"1181",1249,1150,4,251,1199,955.312516264521,243.687483735479
"1182",1123,1150,4,285,683,956.935336145819,-273.935336145819
"1183",2069,881,5,66,1034,919.367748682951,114.632251317049
"1184",1506,1131,3,105,1191,954.854103342448,236.145896657552
"1185",321,1090,3,139,591,953.54363635559,-362.54363635559
"1186",1111,1150,4,69,636,946.625656899926,-310.625656899926
"1187",1500,1131,3,242,1191,961.393112864149,229.606887135851
"1188",710,654,2,130,1154,929.79055919861,224.20944080139
"1189",2042,881,5,72,980,919.654128662004,60.3458713379961
"1190",806,654,2,130,1122,929.79055919861,192.20944080139
"1191",1622,1131,3,210,1288,959.865752975869,328.134247024131
"1192",1985,881,5,259,925,928.579638009143,-3.57963800914301
"1193",1907,881,5,253,882,928.29325803009,-46.2932580300904
"1194",1491,989,3,328,1074,955.338703898583,118.661296101417
"1195",2132,881,5,328,595,931.873007768248,-336.873007768248
"1196",2024,881,5,360,961,933.400367656528,27.5996323434717
"1197",1301,1150,4,76,932,946.959766875487,-14.9597668754869
"1198",942,1150,4,130,1174,949.53718668696,224.46281331304
"1199",1336,1150,4,245,826,955.026136285468,-129.026136285468
"1200",1616,1131,3,278,1274,963.111392738465,310.888607261535
"1201",667,654,2,130,1145,929.79055919861,215.20944080139
"1202",1826,1131,3,219,1389,960.295322944447,428.704677055553
"1203",169,1138,3,47,1347,952.586568619991,394.413431380009
"1204",773,1090,3,129,1036,953.066336390503,82.9336636094972
"1205",2094,881,5,394,1142,935.023187537826,206.976812462174
"1206",888,961,5,282,788,935.400914500856,-147.400914500856
"1207",1056,1150,4,300,1400,957.65128609345,442.34871390655
"1208",1161,1150,4,307,775,957.985396069012,-182.985396069012
"1209",1828,1131,3,219,1389,960.295322944447,428.704677055553
"1210",948,1150,4,124,1175,949.250806707908,225.749193292092
"1211",187,1138,3,87,556,954.495768480341,-398.495768480341
"1212",1314,1150,4,237,12,954.644296313398,-942.644296313398
"1213",2112,881,5,339,1369,932.398037729844,436.601962270156
"1214",381,1090,3,139,938,953.54363635559,-15.5436363555904
"1215",2227,881,5,11,1412,916.742598874969,495.257401125031
"1216",1756,1131,3,149,786,956.954223188834,-170.954223188834
"1217",1824,1131,3,219,1386,960.295322944447,425.704677055553
"1218",1917,881,5,167,886,924.188478330337,-38.1884783303366
"1219",1197,1150,4,18,997,944.191427077978,52.8085729220215
"1220",2185,881,5,409,1365,935.739137485458,429.260862514542
"1221",2012,881,5,86,950,920.322348613127,29.6776513868734
"1222",1292,1150,4,232,36,954.405646330854,-918.405646330854
"1223",1363,1150,4,229,613,954.262456341328,-341.262456341328
"1224",2165,881,5,338,841,932.350307733336,-91.3503077333355
"1225",2320,881,5,334,1003,932.1593877473,70.8406122526996
"1226",1331,1150,4,242,1379,954.882946295942,424.117053704058
"1227",756,654,2,130,27,929.79055919861,-902.79055919861
"1228",901,1150,4,101,1152,948.153016788206,203.846983211794
"1229",953,1150,4,258,1178,955.646626240082,222.353373759918
"1230",2109,881,5,66,1340,919.367748682951,420.632251317049
"1231",1265,1150,4,236,1390,954.596566316889,435.403433683111
"1232",945,1150,4,30,1175,944.764187036084,230.235812963916
"1233",1752,1131,3,149,785,956.954223188834,-171.954223188834
"1234",1135,1150,4,228,689,954.214726344819,-265.214726344819
"1235",1811,1131,3,13,706,950.462943663642,-244.462943663642
"1236",328,1090,3,139,598,953.54363635559,-355.54363635559
"1237",206,1090,3,48,695,949.200206673293,-254.200206673293
"1238",55,1090,3,102,1150,951.777626484766,198.222373515234
"1239",1695,1131,3,304,542,964.352372647693,-422.352372647693
"1240",386,1090,3,139,979,953.54363635559,25.4563636444096
"1241",13,696,3,102,762,923.58945511761,-161.58945511761
"1242",1951,881,5,66,898,919.367748682951,-21.3677486829513
"1243",1937,881,5,230,891,927.195468110389,-36.1954681103888
"1244",2268,881,5,72,641,919.654128662004,-278.654128662004
"1245",898,1150,4,110,1152,948.582586756785,203.417413243215
"1246",1882,1131,3,2,63,949.937913702045,-886.937913702045
"1247",2311,881,5,194,1408,925.477188236073,482.522811763927
"1248",1899,1131,3,2,1162,949.937913702045,212.062086297955
"1249",1634,1131,3,124,1326,955.760973276115,370.239026723885
"1250",1880,1131,3,2,604,949.937913702045,-345.937913702045
"1251",981,1150,4,25,1201,944.52553705354,256.47446294646
"1252",316,1090,3,139,559,953.54363635559,-394.54363635559
"1253",2224,881,5,230,1401,927.195468110389,473.804531889611
"1254",1839,1131,3,227,836,960.677162916518,-124.677162916518
"1255",863,961,5,269,816,934.780424546242,-118.780424546242
"1256",2056,881,5,286,1008,929.86834791488,78.1316520851203
"1257",303,1090,3,219,1238,957.362036076292,280.637963923708
"1258",405,1090,3,139,1304,953.54363635559,350.45636364441
"1259",313,1138,3,211,151,960.414288047428,-809.414288047428
"1260",564,654,2,223,798,934.229448873925,-136.229448873925
"1261",2052,881,5,393,1000,934.975457541318,65.0245424586824
"1262",205,1090,3,48,695,949.200206673293,-254.200206673293
"1263",735,654,2,130,1401,929.79055919861,471.20944080139
"1264",1276,1150,4,236,681,954.596566316889,-273.596566316889
"1265",64,1090,3,18,1154,947.76830677803,206.23169322197
"1266",1544,1131,3,209,1197,959.81802297936,237.18197702064
"1267",601,654,2,149,1055,930.697429132276,124.302570867724
"1268",1075,1150,4,285,118,956.935336145819,-838.935336145819
"1269",963,1150,4,11,1185,943.857317102417,241.142682897583
"1270",1562,1131,3,284,1203,963.397772717517,239.602227282483
"1271",528,654,2,253,735,935.661348769188,-200.661348769188
"1272",1660,1131,3,333,1382,965.736542546447,416.263457453553
"1273",1779,1131,3,102,870,954.710913352922,-84.7109133529219
"1274",1007,1150,4,217,1263,953.689696383223,309.310303616777
"1275",457,1090,3,139,90,953.54363635559,-863.54363635559
"1276",943,1150,4,229,1174,954.262456341328,219.737543658672
"1277",638,654,2,245,41,935.279508797118,-894.279508797118
"1278",873,961,5,269,833,934.780424546242,-101.780424546242
"1279",951,1150,4,227,1177,954.16699634831,222.83300365169
"1280",706,654,2,130,1150,929.79055919861,220.20944080139
"1281",159,1138,3,85,1288,954.400308487324,333.599691512676
"1282",743,654,2,130,0,929.79055919861,-929.79055919861
"1283",1148,1150,4,266,730,956.028466212152,-226.028466212152
"1284",1972,881,5,236,913,927.481848089441,-14.4818480894414
"1285",690,654,2,130,1147,929.79055919861,217.20944080139
"1286",1717,1131,3,321,701,965.163782588342,-264.163782588341
"1287",1591,1131,3,326,1247,965.402432570885,281.597567429115
"1288",333,1090,3,139,617,953.54363635559,-336.54363635559
"1289",2142,881,5,51,662,918.65179873532,-256.65179873532
"1290",1762,1131,3,133,814,956.190543244694,-142.190543244694
"1291",1117,1150,4,76,657,946.959766875487,-289.959766875487
"1292",1055,1150,4,264,1394,955.933006219135,438.066993780865
"1293",563,654,2,223,798,934.229448873925,-136.229448873925
"1294",52,1082,3,94,1145,950.823437855495,194.176562144505
"1295",1560,1131,3,226,1202,960.629432920009,241.370567079991
"1296",87,1090,3,97,1159,951.538976502222,207.461023497778
"1297",1593,1131,3,327,1251,965.450162567394,285.549837432606
"1298",1126,1150,4,285,687,956.935336145819,-269.935336145819
"1299",1686,1131,3,325,443,965.354702574377,-522.354702574377
"1300",1878,961,5,290,1090,935.782754472926,154.217245527074
"1301",1244,1150,4,251,653,955.312516264521,-302.312516264521
"1302",607,654,2,149,1076,930.697429132276,145.302570867724
"1303",2186,881,5,328,1404,931.873007768248,472.126992231752
"1304",493,1090,3,37,841,948.675176711696,-107.675176711696
"1305",1953,881,5,349,901,932.875337694932,-31.8753376949319
"1306",1168,1150,4,224,790,954.023806358784,-164.023806358784
"1307",905,1150,4,234,1153,954.501106323872,198.498893676128
"1308",262,1138,3,211,922,960.414288047428,-38.4142880474283
"1309",2048,881,5,86,989,920.322348613127,68.6776513868734
"1310",1096,1150,4,307,584,957.985396069012,-373.985396069012
"1311",871,961,5,269,821,934.780424546242,-113.780424546242
"1312",1110,1150,4,149,633,950.444056620627,-317.444056620627
"1313",1921,881,5,397,886,935.166377527353,-49.1663775273526
"1314",913,1150,4,199,1156,952.830556446065,203.169443553935
"1315",1929,881,5,230,889,927.195468110389,-38.1954681103888
"1316",1186,1150,4,76,860,946.959766875487,-86.9597668754869
"1317",1174,1150,4,224,791,954.023806358784,-163.023806358784
"1318",1337,1150,4,245,826,955.026136285468,-129.026136285468
"1319",441,1090,3,139,912,953.54363635559,-41.5436363555904
"1320",1146,1150,4,230,708,954.310186337837,-246.310186337837
"1321",374,1138,3,211,807,960.414288047428,-153.414288047428
"1322",228,1138,3,211,743,960.414288047428,-217.414288047428
"1323",1286,1150,4,76,887,946.959766875487,-59.9597668754869
"1324",1035,1150,4,60,1338,946.196086931347,391.803913068653
"1325",86,1090,3,201,1159,956.502896139134,202.497103860866
"1326",304,1090,3,219,1238,957.362036076292,280.637963923708
"1327",583,654,2,230,1028,934.563558849486,93.4364411505138
"1328",376,1090,3,139,827,953.54363635559,-126.54363635559
"1329",2139,881,5,314,650,931.204787817125,-281.204787817125
"1330",2159,881,5,194,833,925.477188236073,-92.4771882360733
"1331",234,1090,3,60,760,949.772966631398,-189.772966631398
"1332",796,961,5,268,1031,934.732694549733,96.2673054502668
"1333",1764,1131,3,133,814,956.190543244694,-142.190543244694
"1334",446,1090,3,139,992,953.54363635559,38.4563636444096
"1335",1689,1131,3,311,484,964.686482623254,-480.686482623254
"1336",529,654,2,247,735,935.374968790135,-200.374968790135
"1337",1046,1150,4,258,1367,955.646626240082,411.353373759918
"1338",1718,999,3,102,709,945.267160509103,-236.267160509103
"1339",1998,881,5,66,945,919.367748682951,25.6322513170487
"1340",496,1090,3,37,851,948.675176711696,-97.6751767116964
"1341",1676,1131,3,326,30,965.402432570885,-935.402432570885
"1342",748,654,2,130,6,929.79055919861,-923.79055919861
"1343",570,1138,3,211,843,960.414288047428,-117.414288047428
"1344",997,1150,4,60,1229,946.196086931347,282.803913068653
"1345",857,961,5,269,1247,934.780424546242,312.219575453758
"1346",511,654,2,30,715,925.017559547733,-210.017559547733
"1347",1673,1131,3,211,11,959.913482972377,-948.913482972377
"1348",1806,1131,3,288,1406,963.588692703552,442.411307296448
"1349",149,1138,3,44,1240,952.443378630464,287.556621369536
"1350",1920,881,5,190,886,925.286268250038,-39.2862682500382
"1351",1969,881,5,214,909,926.431788166249,-17.4317881662486
"1352",2140,881,5,314,650,931.204787817125,-281.204787817125
"1353",1182,1150,4,307,858,957.985396069012,-99.9853960690117
"1354",2119,881,5,2,66,916.31302890639,-850.31302890639
"1355",653,654,2,149,739,930.697429132276,-191.697429132276
"1356",1283,1150,4,133,804,949.680376676487,-145.680376676486
"1357",1163,1150,4,307,776,957.985396069012,-181.985396069012
"1358",1626,1131,3,210,1292,959.865752975869,332.134247024131
"1359",828,961,5,276,1182,935.114534521803,246.885465478197
"1360",931,1150,4,210,1167,953.355586407661,213.644413592339
"1361",1761,1131,3,133,814,956.190543244694,-142.190543244694
"1362",1012,1150,4,296,1273,957.460366107415,315.539633892585
"1363",626,654,2,239,1199,934.993128818065,264.006871181935
"1364",1513,1131,3,309,1191,964.591022630236,226.408977369764
"1365",1588,1131,3,149,1244,956.954223188834,287.045776811166
"1366",1978,881,5,84,916,920.226888620109,-4.22688862010908
"1367",177,1090,3,190,30,955.977866177537,-925.977866177537
"1368",2322,881,5,66,900,919.367748682951,-19.3677486829513
"1369",1567,1131,3,142,1207,956.620113213273,250.379886786727
"1370",1218,1150,4,230,1178,954.310186337837,223.689813662163
"1371",334,1090,3,139,619,953.54363635559,-334.54363635559
"1372",985,1150,4,223,1207,953.976076362275,253.023923637725
"1373",569,654,2,255,836,935.756808762205,-99.7568087622053
"1374",401,1090,3,2,1082,947.00462683389,134.99537316611
"1375",988,1150,4,88,1211,947.532526833592,263.467473166408
"1376",2072,881,5,66,1040,919.367748682951,120.632251317049
"1377",1613,1131,3,305,1271,964.400102644201,306.599897355799
"1378",2266,881,5,72,641,919.654128662004,-278.654128662004
"1379",2028,881,5,72,968,919.654128662004,48.3458713379961
"1380",1558,1131,3,167,1201,957.813363125992,243.186636874008
"1381",1918,881,5,66,886,919.367748682951,-33.3677486829513
"1382",2238,881,5,155,784,923.615718372231,-139.615718372231
"1383",315,1090,3,139,558,953.54363635559,-395.54363635559
"1384",610,654,2,149,1080,930.697429132276,149.302570867724
"1385",1225,1150,4,37,1388,945.098297011645,442.901702988355
"1386",1830,1131,3,219,1389,960.295322944447,428.704677055553
"1387",1290,1150,4,232,1355,954.405646330854,400.594353669146
"1388",1212,1150,4,194,1128,952.591906463521,175.408093536479
"1389",319,1090,3,139,578,953.54363635559,-375.54363635559
"1390",1217,1150,4,230,1178,954.310186337837,223.689813662163
"1391",914,1150,4,26,1157,944.573267050049,212.426732949951
"1392",395,1090,3,139,981,953.54363635559,27.4563636444096
"1393",2144,881,5,66,667,919.367748682951,-252.367748682951
"1394",118,1090,3,129,1179,953.066336390503,225.933663609497
"1395",1825,1131,3,219,1389,960.295322944447,428.704677055553
"1396",1800,1131,3,288,1221,963.588692703552,257.411307296448
"1397",1343,1150,4,232,530,954.405646330854,-424.405646330854
"1398",56,1090,3,143,1150,953.734556341625,196.265443658375
"1399",2038,881,5,75,975,919.79731865153,55.2026813484698
"1400",1006,1150,4,289,1263,957.126256131854,305.873743868146
"1401",2242,881,5,155,790,923.615718372231,-133.615718372231
"1402",833,961,5,290,1261,935.782754472926,325.217245527074
"1403",557,1138,3,211,795,960.414288047428,-165.414288047428
"1404",1259,1150,4,253,788,955.407976257538,-167.407976257538
"1405",1606,1131,3,288,1261,963.588692703552,297.411307296448
"1406",1241,1150,4,232,432,954.405646330854,-522.405646330854
